5.952380952380952051e-03,1.488095238095238082e-01,5.952380952380952051e-03,5.952380952380952051e-03,7.738095238095238360e-02,7.738095238095238360e-02,5.952380952380952051e-03,2.202380952380952328e-01,1.011904761904761918e-01,5.952380952380952051e-03,5.952380952380952051e-03,5.952380952380952051e-03,5.952380952380952051e-03,1.250000000000000000e-01,5.952380952380952051e-03,7.738095238095238360e-02,5.952380952380952051e-03,5.952380952380952051e-03,1.011904761904761918e-01,5.952380952380952051e-03
7.142857142857142634e-03,7.142857142857142634e-03,7.142857142857142634e-03,7.142857142857142634e-03,3.571428571428571230e-02,7.142857142857142634e-03,7.142857142857142634e-03,2.928571428571428714e-01,4.642857142857143016e-01,7.142857142857142634e-03,7.142857142857142634e-03,7.142857142857142634e-03,7.142857142857142634e-03,7.142857142857142634e-03,6.428571428571427937e-02,7.142857142857142634e-03,7.142857142857142634e-03,7.142857142857142634e-03,3.571428571428571230e-02,7.142857142857142634e-03
1.100000000000000006e-01,3.333333333333333547e-03,3.333333333333333547e-03,3.333333333333333547e-03,1.499999999999999944e-01,4.333333333333333481e-02,3.333333333333333547e-03,1.499999999999999944e-01,8.333333333333332871e-02,1.666666666666666644e-02,3.333333333333333547e-03,3.333333333333333547e-03,3.333333333333333547e-03,1.633333333333333304e-01,1.666666666666666644e-02,1.666666666666666644e-02,3.333333333333333547e-03,3.333333333333333547e-03,2.166666666666666741e-01,3.333333333333333547e-03
2.500000000000000139e-02,2.500000000000000139e-02,6.500000000000000222e-02,5.000000000000000104e-03,5.000000000000000104e-03,5.000000000000000104e-03,5.000000000000000104e-03,1.849999999999999978e-01,3.250000000000000111e-01,5.000000000000000104e-03,6.500000000000000222e-02,5.000000000000000104e-03,8.500000000000000611e-02,1.650000000000000078e-01,5.000000000000000104e-03,5.000000000000000104e-03,5.000000000000000104e-03,5.000000000000000104e-03,5.000000000000000104e-03,5.000000000000000104e-03
6.097560975609756309e-03,3.048780487804877981e-02,6.097560975609756309e-03,6.097560975609756309e-03,3.048780487804877981e-02,1.036585365853658486e-01,6.097560975609756309e-03,4.207317073170731558e-01,6.097560975609756309e-03,6.097560975609756309e-03,7.926829268292683028e-02,6.097560975609756309e-03,6.097560975609756309e-03,2.256097560975609817e-01,6.097560975609756309e-03,6.097560975609756309e-03,6.097560975609756309e-03,6.097560975609756309e-03,6.097560975609756309e-03,3.048780487804877981e-02
4.642857142857143016e-02,3.571428571428571317e-03,3.571428571428571317e-03,1.785714285714285615e-02,3.571428571428571317e-03,3.571428571428571317e-03,3.214285714285713969e-02,1.035714285714285782e-01,4.642857142857143016e-02,1.178571428571428548e-01,3.571428571428571317e-03,3.571428571428571317e-03,2.035714285714285698e-01,2.035714285714285698e-01,3.571428571428571317e-03,3.571428571428571317e-03,3.571428571428571317e-03,1.785714285714285615e-02,6.071428571428571369e-02,1.178571428571428548e-01
8.064516129032257841e-03,8.064516129032257841e-03,4.032258064516128920e-02,4.032258064516128920e-02,8.064516129032257841e-03,4.032258064516128920e-02,8.064516129032257841e-03,7.258064516129032751e-02,1.048387096774193589e-01,1.370967741935483764e-01,8.064516129032257841e-03,8.064516129032257841e-03,8.064516129032257841e-03,2.983870967741935609e-01,8.064516129032257841e-03,8.064516129032257841e-03,8.064516129032257841e-03,8.064516129032257841e-03,8.064516129032257841e-03,1.693548387096774077e-01
3.048780487804877981e-02,6.097560975609756309e-03,1.768292682926829174e-01,6.097560975609756309e-03,2.012195121951219634e-01,6.097560975609756309e-03,6.097560975609756309e-03,2.012195121951219634e-01,3.048780487804877981e-02,3.048780487804877981e-02,1.280487804878048808e-01,6.097560975609756309e-03,6.097560975609756309e-03,6.097560975609756309e-03,6.097560975609756309e-03,6.097560975609756309e-03,6.097560975609756309e-03,6.097560975609756309e-03,1.280487804878048808e-01,6.097560975609756309e-03
3.081395348837209225e-01,5.813953488372092943e-03,5.813953488372092943e-03,5.813953488372092943e-03,5.813953488372092943e-03,2.906976744186046471e-02,5.813953488372092943e-03,5.813953488372092943e-03,2.151162790697674354e-01,5.813953488372092943e-03,1.220930232558139483e-01,5.813953488372092943e-03,5.813953488372092943e-03,5.813953488372092943e-03,5.813953488372092943e-03,2.906976744186046471e-02,5.813953488372092943e-03,5.813953488372092943e-03,1.686046511627906919e-01,5.232558139534883995e-02
7.575757575757575968e-03,7.575757575757575968e-03,7.575757575757575968e-03,7.575757575757575968e-03,7.575757575757575968e-03,7.575757575757575968e-03,7.575757575757575968e-03,4.924242424242424310e-01,3.409090909090908839e-01,7.575757575757575968e-03,7.575757575757575968e-03,7.575757575757575968e-03,7.575757575757575968e-03,7.575757575757575968e-03,3.787878787878787984e-02,7.575757575757575968e-03,7.575757575757575968e-03,7.575757575757575968e-03,7.575757575757575968e-03,7.575757575757575968e-03
8.620689655172413673e-03,8.620689655172413673e-03,2.500000000000000000e-01,4.310344827586207184e-02,2.500000000000000000e-01,8.620689655172413673e-03,8.620689655172413673e-03,8.620689655172413673e-03,1.810344827586206906e-01,8.620689655172413673e-03,8.620689655172413673e-03,4.310344827586207184e-02,8.620689655172413673e-03,4.310344827586207184e-02,7.758620689655172653e-02,8.620689655172413673e-03,8.620689655172413673e-03,8.620689655172413673e-03,8.620689655172413673e-03,8.620689655172413673e-03
1.893939393939393923e-01,3.787878787878787984e-02,2.803030303030302761e-01,7.575757575757575968e-03,7.575757575757575968e-03,3.787878787878787984e-02,7.575757575757575968e-03,3.787878787878787984e-02,7.575757575757575968e-03,1.893939393939393923e-01,3.787878787878787984e-02,7.575757575757575968e-03,7.575757575757575968e-03,6.818181818181817677e-02,7.575757575757575968e-03,3.787878787878787984e-02,7.575757575757575968e-03,7.575757575757575968e-03,7.575757575757575968e-03,7.575757575757575968e-03
1.059322033898305038e-01,4.237288135593220324e-03,4.237288135593220324e-03,1.398305084745762594e-01,3.813559322033898552e-02,4.237288135593220324e-03,2.118644067796610075e-02,2.245762711864406902e-01,4.237288135593220324e-03,4.237288135593220324e-03,4.237288135593220324e-03,4.237288135593220324e-03,3.813559322033898552e-02,2.754237288135593098e-01,4.237288135593220324e-03,7.203389830508474811e-02,4.237288135593220324e-03,4.237288135593220324e-03,4.237288135593220324e-03,3.813559322033898552e-02
1.000000000000000021e-02,8.999999999999999667e-02,1.000000000000000021e-02,1.000000000000000021e-02,5.000000000000000278e-02,1.000000000000000021e-02,1.000000000000000021e-02,8.999999999999999667e-02,1.300000000000000044e-01,8.999999999999999667e-02,5.000000000000000278e-02,1.000000000000000021e-02,1.000000000000000021e-02,2.099999999999999922e-01,1.000000000000000021e-02,1.000000000000000021e-02,1.300000000000000044e-01,1.000000000000000021e-02,5.000000000000000278e-02,1.000000000000000021e-02
6.944444444444444059e-03,6.944444444444444059e-03,6.944444444444444059e-03,6.944444444444444059e-03,6.250000000000000000e-02,3.472222222222222376e-02,6.944444444444444059e-03,9.027777777777777624e-02,1.180555555555555525e-01,6.944444444444444059e-03,6.944444444444444059e-03,6.944444444444444059e-03,6.944444444444444059e-03,2.013888888888888951e-01,6.944444444444444059e-03,1.736111111111111049e-01,6.944444444444444059e-03,6.944444444444444059e-03,2.291666666666666574e-01,6.944444444444444059e-03
5.208333333333333044e-03,5.208333333333333044e-03,5.208333333333333044e-03,5.208333333333333044e-03,5.208333333333333044e-03,4.687500000000000000e-02,5.208333333333333044e-03,4.010416666666666852e-01,1.302083333333333426e-01,5.208333333333333044e-03,5.208333333333333044e-03,5.208333333333333044e-03,5.208333333333333044e-03,5.208333333333333044e-03,2.604166666666666782e-02,5.208333333333333044e-03,2.135416666666666574e-01,5.208333333333333044e-03,4.687500000000000000e-02,6.770833333333332871e-02
9.883720930232557655e-02,5.232558139534883995e-02,5.813953488372092943e-03,5.813953488372092943e-03,1.686046511627906919e-01,5.813953488372092943e-03,5.813953488372092943e-03,2.848837209302325646e-01,7.558139534883720478e-02,5.813953488372092943e-03,2.906976744186046471e-02,5.813953488372092943e-03,5.813953488372092943e-03,5.813953488372092943e-03,5.813953488372092943e-03,5.813953488372092943e-03,9.883720930232557655e-02,5.813953488372092943e-03,1.220930232558139483e-01,5.813953488372092943e-03
8.552631578947368640e-02,6.578947368421052266e-03,1.118421052631578955e-01,5.921052631578947040e-02,6.578947368421052266e-03,6.578947368421052266e-03,6.578947368421052266e-03,1.381578947368421184e-01,1.644736842105263275e-01,6.578947368421052266e-03,6.578947368421052266e-03,6.578947368421052266e-03,3.289473684210526133e-02,1.907894736842105365e-01,1.118421052631578955e-01,6.578947368421052266e-03,3.289473684210526133e-02,6.578947368421052266e-03,6.578947368421052266e-03,6.578947368421052266e-03
2.229729729729729715e-01,6.756756756756757132e-03,6.756756756756757132e-03,6.756756756756757132e-03,6.756756756756757132e-03,6.756756756756757132e-03,6.756756756756757132e-03,8.783783783783784271e-02,6.756756756756757132e-03,6.756756756756757132e-03,1.148648648648648712e-01,6.756756756756757132e-03,3.310810810810810856e-01,6.756756756756757132e-03,6.756756756756757132e-03,6.756756756756757132e-03,3.378378378378378566e-02,6.756756756756757132e-03,6.081081081081081419e-02,6.081081081081081419e-02
6.617647058823529493e-02,7.352941176470588133e-03,7.352941176470588133e-03,7.352941176470588133e-03,1.250000000000000000e-01,7.352941176470588133e-03,7.352941176470588133e-03,7.352941176470588133e-03,6.617647058823529493e-02,7.352941176470588133e-03,7.352941176470588133e-03,7.352941176470588133e-03,3.897058823529411797e-01,9.558823529411764053e-02,7.352941176470588133e-03,7.352941176470588133e-03,7.352941176470588133e-03,7.352941176470588133e-03,1.250000000000000000e-01,3.676470588235294240e-02
5.000000000000000278e-02,3.846153846153846367e-03,3.846153846153846367e-03,3.846153846153846367e-03,3.461538461538461731e-02,3.846153846153846367e-03,3.846153846153846367e-03,4.653846153846153966e-01,8.076923076923077371e-02,3.846153846153846367e-03,3.846153846153846367e-03,3.846153846153846367e-03,2.346153846153846145e-01,3.846153846153846367e-03,8.076923076923077371e-02,3.846153846153846367e-03,3.846153846153846367e-03,3.846153846153846367e-03,3.846153846153846367e-03,3.846153846153846367e-03
8.125000000000000278e-02,6.250000000000000347e-03,5.625000000000000139e-02,6.250000000000000347e-03,1.062499999999999972e-01,6.250000000000000347e-03,6.250000000000000347e-03,1.312500000000000056e-01,6.250000000000000347e-03,6.250000000000000347e-03,6.250000000000000347e-03,6.250000000000000347e-03,3.312499999999999889e-01,6.250000000000000347e-03,3.125000000000000000e-02,6.250000000000000347e-03,5.625000000000000139e-02,6.250000000000000347e-03,6.250000000000000347e-03,1.312500000000000056e-01
3.205128205128204844e-02,6.410256410256410034e-03,1.602564102564102699e-01,6.410256410256410034e-03,1.089743589743589758e-01,8.333333333333332871e-02,6.410256410256410034e-03,5.769230769230769551e-02,6.410256410256410034e-03,6.410256410256410034e-03,6.410256410256410034e-03,6.410256410256410034e-03,3.397435897435897578e-01,6.410256410256410034e-03,6.410256410256410034e-03,3.205128205128204844e-02,3.205128205128204844e-02,8.333333333333332871e-02,6.410256410256410034e-03,6.410256410256410034e-03
3.906250000000000000e-02,7.812500000000000000e-03,7.812500000000000000e-03,7.812500000000000000e-03,3.515625000000000000e-01,7.031250000000000000e-02,7.812500000000000000e-03,7.812500000000000000e-03,7.812500000000000000e-03,7.812500000000000000e-03,7.812500000000000000e-03,7.812500000000000000e-03,7.812500000000000000e-03,3.906250000000000000e-02,7.812500000000000000e-03,3.906250000000000000e-02,7.812500000000000000e-03,1.953125000000000000e-01,1.640625000000000000e-01,7.812500000000000000e-03
5.952380952380952051e-03,5.952380952380952051e-03,5.952380952380952051e-03,5.952380952380952051e-03,2.678571428571428492e-01,5.952380952380952051e-03,5.952380952380952051e-03,7.738095238095238360e-02,5.952380952380952051e-03,5.952380952380952051e-03,5.952380952380952051e-03,5.952380952380952051e-03,5.952380952380952051e-03,2.976190476190476025e-02,1.964285714285714246e-01,5.952380952380952051e-03,7.738095238095238360e-02,5.952380952380952051e-03,2.678571428571428492e-01,5.952380952380952051e-03
1.077586206896551657e-01,4.310344827586206837e-03,7.327586206896551102e-02,4.310344827586206837e-03,1.422413793103448343e-01,4.310344827586206837e-03,5.603448275862069061e-02,2.155172413793103592e-02,3.879310344827586327e-02,4.310344827586206837e-03,4.310344827586206837e-03,4.310344827586206837e-03,2.155172413793103592e-02,1.077586206896551657e-01,4.310344827586206837e-03,9.051724137931034531e-02,4.310344827586206837e-03,4.310344827586206837e-03,2.974137931034482873e-01,4.310344827586206837e-03
4.591836734693877792e-02,5.102040816326530205e-03,2.551020408163265363e-02,2.551020408163265363e-02,1.275510204081632681e-01,5.102040816326530205e-03,5.102040816326530205e-03,1.683673469387755028e-01,8.673469387755101956e-02,5.102040816326530205e-03,5.102040816326530205e-03,5.102040816326530205e-03,5.102040816326530205e-03,6.632653061224490221e-02,4.591836734693877792e-02,5.102040816326530205e-03,5.102040816326530205e-03,5.102040816326530205e-03,3.316326530612244694e-01,2.551020408163265363e-02
1.811594202898550790e-02,3.260869565217391214e-02,3.623188405797101493e-03,3.623188405797101493e-03,7.608695652173913526e-02,3.623188405797101493e-03,3.623188405797101493e-03,7.608695652173913526e-02,1.340579710144927661e-01,3.623188405797101493e-03,6.159420289855072755e-02,3.623188405797101493e-03,1.811594202898550790e-02,1.340579710144927661e-01,6.159420289855072755e-02,9.057971014492753603e-02,3.623188405797101493e-03,3.623188405797101493e-03,2.500000000000000000e-01,1.811594202898550790e-02
6.944444444444444059e-03,6.944444444444444059e-03,6.944444444444444059e-03,6.944444444444444059e-03,9.027777777777777624e-02,6.944444444444444059e-03,6.944444444444444059e-03,1.736111111111111049e-01,6.944444444444444059e-03,6.944444444444444059e-03,6.944444444444444059e-03,6.944444444444444059e-03,4.513888888888888951e-01,3.472222222222222376e-02,3.472222222222222376e-02,6.944444444444444059e-03,6.944444444444444059e-03,6.944444444444444059e-03,6.944444444444444059e-03,1.180555555555555525e-01
1.114864864864864857e-01,1.689189189189189283e-02,9.797297297297297147e-02,3.378378378378378566e-03,4.391891891891892136e-02,3.378378378378378566e-03,3.378378378378378566e-03,8.445945945945945721e-02,1.689189189189189283e-02,3.378378378378378566e-03,3.378378378378378566e-03,3.378378378378378566e-03,2.466216216216216284e-01,3.378378378378378566e-03,3.378378378378378566e-03,7.094594594594594295e-02,1.689189189189189283e-02,1.689189189189189283e-02,8.445945945945945721e-02,1.655405405405405428e-01
5.555555555555555768e-03,5.555555555555555768e-03,1.166666666666666685e-01,5.555555555555555768e-03,5.555555555555555768e-03,2.777777777777777624e-02,5.555555555555555768e-03,1.833333333333333204e-01,5.555555555555555768e-03,5.555555555555555768e-03,5.555555555555555768e-03,5.555555555555555768e-03,3.388888888888889062e-01,1.388888888888888951e-01,7.222222222222221544e-02,5.555555555555555768e-03,5.555555555555555768e-03,5.555555555555555768e-03,5.000000000000000278e-02,5.555555555555555768e-03
4.237288135593220324e-03,4.237288135593220324e-03,2.118644067796610075e-02,4.237288135593220324e-03,3.813559322033898552e-02,4.237288135593220324e-03,4.237288135593220324e-03,2.584745762711864181e-01,1.567796610169491511e-01,4.237288135593220324e-03,2.118644067796610075e-02,4.237288135593220324e-03,2.584745762711864181e-01,8.898305084745762594e-02,2.118644067796610075e-02,2.118644067796610075e-02,4.237288135593220324e-03,4.237288135593220324e-03,7.203389830508474811e-02,4.237288135593220324e-03
9.051724137931034531e-02,4.310344827586206837e-03,3.879310344827586327e-02,2.155172413793103592e-02,2.155172413793103592e-02,2.155172413793103592e-02,4.310344827586206837e-03,4.310344827586206837e-03,5.603448275862069061e-02,4.310344827586206837e-03,4.310344827586206837e-03,4.310344827586206837e-03,3.836206896551724310e-01,1.250000000000000000e-01,1.077586206896551657e-01,4.310344827586206837e-03,4.310344827586206837e-03,4.310344827586206837e-03,9.051724137931034531e-02,4.310344827586206837e-03
9.547244094488188670e-02,4.429133858267716300e-02,4.035433070866141503e-02,9.842519685039369942e-04,1.673228346456693064e-02,8.858267716535432948e-03,9.842519685039369942e-04,6.190944881889763884e-01,1.673228346456693064e-02,9.842519685039369942e-04,9.842519685039369942e-04,9.842519685039369942e-04,9.842519685039369942e-04,4.035433070866141503e-02,8.858267716535432948e-03,9.842519685039369942e-04,9.842519685039369942e-04,9.842519685039369942e-04,3.641732283464566705e-02,6.397637795275590289e-02
7.474226804123711154e-02,2.319587628865979467e-02,2.577319587628865930e-03,2.577319587628865930e-03,7.474226804123711154e-02,1.365979381443298835e-01,2.577319587628865930e-03,7.474226804123711154e-02,1.778350515463917592e-01,2.577319587628865930e-03,1.365979381443298835e-01,2.577319587628865930e-03,2.577319587628865930e-03,1.288659793814432922e-02,2.577319587628865930e-03,2.577319587628865930e-03,2.319587628865979467e-02,2.577319587628865930e-03,2.396907216494845450e-01,2.577319587628865930e-03
2.906976744186046471e-02,5.813953488372092943e-03,5.813953488372092943e-03,5.813953488372092943e-03,1.918604651162790775e-01,7.558139534883720478e-02,5.813953488372092943e-03,1.918604651162790775e-01,5.232558139534883995e-02,5.232558139534883995e-02,7.558139534883720478e-02,5.813953488372092943e-03,5.813953488372092943e-03,5.813953488372092943e-03,5.813953488372092943e-03,9.883720930232557655e-02,5.813953488372092943e-03,5.813953488372092943e-03,1.453488372093023340e-01,2.906976744186046471e-02
1.701680672268907624e-01,5.252100840336134530e-02,2.100840336134453690e-03,2.100840336134453690e-03,1.113445378151260573e-01,5.252100840336134530e-02,2.100840336134453690e-03,1.449579831932773233e-01,2.100840336134453690e-03,3.571428571428571230e-02,1.113445378151260573e-01,2.100840336134453690e-03,1.050420168067226975e-02,5.252100840336134530e-02,2.100840336134453690e-03,2.100840336134453690e-03,2.100840336134453690e-03,2.100840336134453690e-03,1.197478991596638703e-01,1.197478991596638703e-01
7.812500000000000000e-03,7.812500000000000000e-03,3.906250000000000000e-02,7.812500000000000000e-03,7.812500000000000000e-03,1.328125000000000000e-01,7.812500000000000000e-03,7.812500000000000000e-03,7.812500000000000000e-03,7.812500000000000000e-03,7.031250000000000000e-02,7.812500000000000000e-03,5.390625000000000000e-01,3.906250000000000000e-02,7.812500000000000000e-03,7.812500000000000000e-03,7.812500000000000000e-03,7.812500000000000000e-03,3.906250000000000000e-02,3.906250000000000000e-02
7.499999999999999722e-02,8.333333333333333218e-03,7.499999999999999722e-02,8.333333333333333218e-03,4.166666666666666435e-02,8.333333333333333218e-03,8.333333333333333218e-03,8.333333333333333218e-03,1.083333333333333370e-01,8.333333333333333218e-03,4.166666666666666435e-02,8.333333333333333218e-03,4.416666666666666519e-01,4.166666666666666435e-02,8.333333333333333218e-03,4.166666666666666435e-02,8.333333333333333218e-03,8.333333333333333218e-03,4.166666666666666435e-02,8.333333333333333218e-03
1.602564102564102699e-01,6.410256410256410034e-03,1.089743589743589758e-01,6.410256410256410034e-03,3.205128205128204844e-02,3.205128205128204844e-02,6.410256410256410034e-03,8.333333333333332871e-02,6.410256410256410034e-03,6.410256410256410034e-03,3.205128205128204844e-02,3.205128205128204844e-02,3.397435897435897578e-01,5.769230769230769551e-02,6.410256410256410034e-03,6.410256410256410034e-03,6.410256410256410034e-03,6.410256410256410034e-03,6.410256410256410034e-03,5.769230769230769551e-02
9.615384615384615918e-03,9.615384615384615918e-03,9.615384615384615918e-03,9.615384615384615918e-03,1.634615384615384637e-01,9.615384615384615918e-03,9.615384615384615918e-03,8.653846153846153633e-02,9.615384615384615918e-03,9.615384615384615918e-03,8.653846153846153633e-02,9.615384615384615918e-03,4.711538461538461453e-01,9.615384615384615918e-03,4.807692307692307959e-02,9.615384615384615918e-03,9.615384615384615918e-03,9.615384615384615918e-03,9.615384615384615918e-03,9.615384615384615918e-03
6.756756756756757132e-03,3.378378378378378566e-02,6.756756756756757132e-03,6.756756756756757132e-03,6.756756756756757132e-03,6.756756756756757132e-03,6.756756756756757132e-03,8.783783783783784271e-02,6.756756756756757132e-03,6.756756756756757132e-03,6.756756756756757132e-03,6.756756756756757132e-03,3.310810810810810856e-01,1.959459459459459429e-01,1.959459459459459429e-01,6.756756756756757132e-03,6.756756756756757132e-03,3.378378378378378566e-02,3.378378378378378566e-02,6.756756756756757132e-03
8.999999999999999667e-02,1.000000000000000021e-02,1.000000000000000021e-02,5.000000000000000278e-02,1.000000000000000021e-02,1.300000000000000044e-01,1.000000000000000021e-02,5.000000000000000278e-02,5.000000000000000278e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,4.899999999999999911e-01,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02
6.410256410256410034e-03,6.410256410256410034e-03,3.205128205128204844e-02,6.410256410256410034e-03,6.410256410256410034e-03,6.410256410256410034e-03,3.205128205128204844e-02,3.653846153846153633e-01,3.205128205128204844e-02,6.410256410256410034e-03,3.205128205128204844e-02,6.410256410256410034e-03,3.397435897435897578e-01,6.410256410256410034e-03,6.410256410256410034e-03,6.410256410256410034e-03,6.410256410256410034e-03,3.205128205128204844e-02,6.410256410256410034e-03,5.769230769230769551e-02
3.378378378378378566e-02,6.756756756756757132e-03,1.148648648648648712e-01,6.756756756756757132e-03,6.756756756756757132e-03,6.756756756756757132e-03,6.756756756756757132e-03,6.756756756756757132e-03,6.756756756756757132e-03,6.756756756756757132e-03,6.756756756756757132e-03,6.756756756756757132e-03,3.581081081081081141e-01,1.148648648648648712e-01,6.756756756756757132e-03,1.418918918918918859e-01,6.756756756756757132e-03,6.756756756756757132e-03,1.418918918918918859e-01,6.756756756756757132e-03
2.873563218390804558e-03,3.735632183908046272e-02,1.436781609195402279e-02,2.873563218390804558e-03,2.097701149425287293e-01,2.873563218390804558e-03,2.873563218390804558e-03,3.735632183908046272e-02,7.183908045977011048e-02,2.873563218390804558e-03,4.885057471264368095e-02,2.873563218390804558e-03,1.982758620689655249e-01,1.982758620689655249e-01,2.873563218390804558e-03,2.873563218390804558e-03,2.873563218390804558e-03,2.873563218390804558e-03,1.063218390804597652e-01,4.885057471264368095e-02
9.659090909090908839e-02,5.681818181818181976e-03,1.647727272727272652e-01,5.681818181818181976e-03,7.386363636363636742e-02,5.681818181818181976e-03,5.681818181818181976e-03,5.681818181818181976e-03,5.113636363636363952e-02,2.840909090909090814e-02,5.681818181818181976e-03,5.681818181818181976e-03,3.465909090909091161e-01,1.420454545454545581e-01,2.840909090909090814e-02,5.681818181818181976e-03,5.681818181818181976e-03,5.681818181818181976e-03,5.681818181818181976e-03,5.681818181818181976e-03
6.410256410256410034e-03,6.410256410256410034e-03,1.858974358974359031e-01,6.410256410256410034e-03,6.410256410256410034e-03,6.410256410256410034e-03,6.410256410256410034e-03,3.205128205128204844e-02,6.410256410256410034e-03,6.410256410256410034e-03,6.410256410256410034e-03,6.410256410256410034e-03,3.141025641025640969e-01,5.769230769230769551e-02,6.410256410256410034e-03,6.410256410256410034e-03,3.205128205128204844e-02,6.410256410256410034e-03,2.371794871794871695e-01,5.769230769230769551e-02
